source_file,experiment_id,architecture,communication_mode,source,started_at,stopped_at,interval_ms,duration_seconds,expected_messages,received_messages,missing_messages,sequence_gap_messages,throughput_percent,messages_per_second,estimated_latency_avg_ms,estimated_latency_min_ms,estimated_latency_max_ms,estimated_latency_std_ms,estimated_latency_p95_ms,uncertainty_avg_ms,uncertainty_p95_ms,uncertainty_max_ms,invalid_messages,application_version,replication_number,environment,saturation_indicators,saturation_status
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep1_2026-05-30T13-51-22-480Z_scalability_campaign-summary.csv,exp-2026-05-30T13-44-16-669Z,webserial,webserial,serial,2026-05-30T13:44:16.669Z,2026-05-30T13:45:16.676Z,20,60,3000,3000,0,0,100,49.994,3.622,2.602,5.222,0.523,4.422,1.95,1.95,1.95,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:44:16.669Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=20; campaignType=scalability; baudRate=115200",,
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep1_2026-05-30T13-51-22-480Z_scalability_campaign-summary.csv,exp-2026-05-30T13-45-17-579Z,webserial,webserial,serial,2026-05-30T13:45:17.579Z,2026-05-30T13:46:17.579Z,10,60,6000,5999,1,0,99.983,99.983,3.606,2.57,6.23,0.55,4.514,1.998,1.998,1.998,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:45:17.579Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=10; campaignType=scalability; baudRate=115200",message_loss_detected,A partir de 10 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep1_2026-05-30T13-51-22-480Z_scalability_campaign-summary.csv,exp-2026-05-30T13-46-18-503Z,webserial,webserial,serial,2026-05-30T13:46:18.503Z,2026-05-30T13:47:18.503Z,5,60,12000,11995,5,0,99.958,199.917,3.659,2.618,12.806,0.544,4.47,1.998,1.998,1.998,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:46:18.503Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=5; campaignType=scalability; baudRate=115200",message_loss_detected,A partir de 5 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep1_2026-05-30T13-51-22-480Z_scalability_campaign-summary.csv,exp-2026-05-30T13-47-19-420Z,webserial,webserial,serial,2026-05-30T13:47:19.420Z,2026-05-30T13:48:19.420Z,4,60,15000,14992,8,0,99.947,249.867,3.715,2.652,12.748,0.563,4.516,1.996,1.996,1.996,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:47:19.420Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=4; campaignType=scalability; baudRate=115200",message_loss_detected,A partir de 4 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep1_2026-05-30T13-51-22-480Z_scalability_campaign-summary.csv,exp-2026-05-30T13-48-20-330Z,webserial,webserial,serial,2026-05-30T13:48:20.330Z,2026-05-30T13:49:20.330Z,3,60,20000,16812,3188,0,84.06,280.2,8.373,2.804,26.992,0.651,9.156,1.948,1.948,1.948,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:48:20.330Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=3; campaignType=scalability; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 3 ms o throughput caiu abaixo de 95%. | A partir de 3 ms foram detectadas perdas de mensagens. | A partir de 3 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms. | A partir de 3 ms o p95 de latencia estimada dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep1_2026-05-30T13-51-22-480Z_scalability_campaign-summary.csv,exp-2026-05-30T13-49-21-247Z,webserial,webserial,serial,2026-05-30T13:49:21.247Z,2026-05-30T13:50:21.248Z,2,60,30000,16813,13187,0,56.043,280.212,8.408,2.79,30.982,0.825,9.19,1.998,1.998,1.998,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:49:21.247Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=2; campaignType=scalability; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 2 ms o throughput caiu abaixo de 95%. | A partir de 2 ms foram detectadas perdas de mensagens. | A partir de 2 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms. | A partir de 2 ms o p95 de latencia estimada dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep1_2026-05-30T13-51-22-480Z_scalability_campaign-summary.csv,exp-2026-05-30T13-50-22-164Z,webserial,webserial,serial,2026-05-30T13:50:22.164Z,2026-05-30T13:51:22.165Z,1,60,60000,16813,43187,0,28.022,280.212,8.429,2.93,33.654,0.879,9.21,1.998,1.998,1.998,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:50:22.164Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=1; campaignType=scalability; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 1 ms o throughput caiu abaixo de 95%. | A partir de 1 ms foram detectadas perdas de mensagens. | A partir de 1 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms. | A partir de 1 ms o p95 de latencia estimada dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep2_2026-05-30T14-00-36-252Z_scalability_campaign-summary.csv,exp-2026-05-30T13-51-28-581Z,webserial,webserial,serial,2026-05-30T13:51:28.581Z,2026-05-30T13:52:28.588Z,100,60,600,600,0,0,100,9.999,3.648,2.36,4.996,0.579,4.512,1.648,1.648,1.648,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:51:28.581Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=100; campaignType=scalability; baudRate=115200",,
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep2_2026-05-30T14-00-36-252Z_scalability_campaign-summary.csv,exp-2026-05-30T13-52-29-505Z,webserial,webserial,serial,2026-05-30T13:52:29.505Z,2026-05-30T13:53:29.506Z,50,60,1200,1200,0,0,100,20,3.581,2.434,6.406,0.606,4.506,1.898,1.898,1.898,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:52:29.505Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=50; campaignType=scalability; baudRate=115200",,
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep2_2026-05-30T14-00-36-252Z_scalability_campaign-summary.csv,exp-2026-05-30T13-53-30-422Z,webserial,webserial,serial,2026-05-30T13:53:30.422Z,2026-05-30T13:54:30.423Z,20,60,3000,3000,0,0,100,49.999,3.583,2.558,5.974,0.519,4.366,1.95,1.95,1.95,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:53:30.422Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=20; campaignType=scalability; baudRate=115200",,
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep2_2026-05-30T14-00-36-252Z_scalability_campaign-summary.csv,exp-2026-05-30T13-54-31-339Z,webserial,webserial,serial,2026-05-30T13:54:31.339Z,2026-05-30T13:55:31.344Z,10,60,6000,5999,1,0,99.983,99.975,3.634,2.624,6.14,0.552,4.544,1.948,1.948,1.948,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:54:31.339Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=10; campaignType=scalability; baudRate=115200",message_loss_detected,A partir de 10 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep2_2026-05-30T14-00-36-252Z_scalability_campaign-summary.csv,exp-2026-05-30T13-55-32-249Z,webserial,webserial,serial,2026-05-30T13:55:32.249Z,2026-05-30T13:56:32.249Z,5,60,12000,11995,5,0,99.958,199.917,3.697,2.66,10.876,0.532,4.512,1.948,1.948,1.948,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:55:32.249Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=5; campaignType=scalability; baudRate=115200",message_loss_detected,A partir de 5 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep2_2026-05-30T14-00-36-252Z_scalability_campaign-summary.csv,exp-2026-05-30T13-56-33-166Z,webserial,webserial,serial,2026-05-30T13:56:33.166Z,2026-05-30T13:57:33.167Z,4,60,15000,14992,8,0,99.947,249.863,3.719,2.656,10.008,0.54,4.52,1.948,1.948,1.948,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:56:33.166Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=4; campaignType=scalability; baudRate=115200",message_loss_detected,A partir de 4 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep2_2026-05-30T14-00-36-252Z_scalability_campaign-summary.csv,exp-2026-05-30T13-57-34-083Z,webserial,webserial,serial,2026-05-30T13:57:34.083Z,2026-05-30T13:58:34.084Z,3,60,20000,16812,3188,0,84.06,280.195,8.382,2.84,18.736,0.586,9.176,1.948,1.948,1.948,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:57:34.083Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=3; campaignType=scalability; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 3 ms o throughput caiu abaixo de 95%. | A partir de 3 ms foram detectadas perdas de mensagens. | A partir de 3 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms. | A partir de 3 ms o p95 de latencia estimada dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep2_2026-05-30T14-00-36-252Z_scalability_campaign-summary.csv,exp-2026-05-30T13-58-35-000Z,webserial,webserial,serial,2026-05-30T13:58:35.000Z,2026-05-30T13:59:35.001Z,2,60,30000,16813,13187,0,56.043,280.212,8.465,2.906,33.162,0.779,9.254,1.998,1.998,1.998,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:58:35.000Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=2; campaignType=scalability; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 2 ms o throughput caiu abaixo de 95%. | A partir de 2 ms foram detectadas perdas de mensagens. | A partir de 2 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms. | A partir de 2 ms o p95 de latencia estimada dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep2_2026-05-30T14-00-36-252Z_scalability_campaign-summary.csv,exp-2026-05-30T13-59-35-917Z,webserial,webserial,serial,2026-05-30T13:59:35.917Z,2026-05-30T14:00:35.918Z,1,60,60000,16813,43187,0,28.022,280.212,8.367,2.742,28.118,0.731,9.162,1.998,1.998,1.998,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T13:59:35.917Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=1; campaignType=scalability; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 1 ms o throughput caiu abaixo de 95%. | A partir de 1 ms foram detectadas perdas de mensagens. | A partir de 1 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms. | A partir de 1 ms o p95 de latencia estimada dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep3_2026-05-30T14-09-49-901Z_scalability_campaign-summary.csv,exp-2026-05-30T14-00-42-293Z,webserial,webserial,serial,2026-05-30T14:00:42.293Z,2026-05-30T14:01:42.300Z,100,60,600,600,0,0,100,9.999,3.654,2.418,5.07,0.576,4.51,1.598,1.598,1.598,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T14:00:42.293Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=100; campaignType=scalability; baudRate=115200",,
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep3_2026-05-30T14-09-49-901Z_scalability_campaign-summary.csv,exp-2026-05-30T14-01-43-217Z,webserial,webserial,serial,2026-05-30T14:01:43.217Z,2026-05-30T14:02:43.217Z,50,60,1200,1200,0,0,100,20,3.57,2.52,5.208,0.594,4.476,1.848,1.848,1.848,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T14:01:43.217Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=50; campaignType=scalability; baudRate=115200",,
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep3_2026-05-30T14-09-49-901Z_scalability_campaign-summary.csv,exp-2026-05-30T14-02-44-127Z,webserial,webserial,serial,2026-05-30T14:02:44.127Z,2026-05-30T14:03:44.127Z,20,60,3000,3000,0,0,100,50,3.557,2.556,5.544,0.525,4.348,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T14:02:44.127Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=20; campaignType=scalability; baudRate=115200",,
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep3_2026-05-30T14-09-49-901Z_scalability_campaign-summary.csv,exp-2026-05-30T14-03-45-044Z,webserial,webserial,serial,2026-05-30T14:03:45.044Z,2026-05-30T14:04:45.044Z,10,60,6000,5999,1,0,99.983,99.983,3.609,2.58,5.576,0.548,4.508,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T14:03:45.044Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=10; campaignType=scalability; baudRate=115200",message_loss_detected,A partir de 10 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep3_2026-05-30T14-09-49-901Z_scalability_campaign-summary.csv,exp-2026-05-30T14-04-45-953Z,webserial,webserial,serial,2026-05-30T14:04:45.953Z,2026-05-30T14:05:45.954Z,5,60,12000,11995,5,0,99.958,199.913,3.697,2.652,7.204,0.524,4.508,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T14:04:45.953Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=5; campaignType=scalability; baudRate=115200",message_loss_detected,A partir de 5 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep3_2026-05-30T14-09-49-901Z_scalability_campaign-summary.csv,exp-2026-05-30T14-05-46-871Z,webserial,webserial,serial,2026-05-30T14:05:46.871Z,2026-05-30T14:06:46.871Z,4,60,15000,14992,8,0,99.947,249.867,3.733,2.682,9.266,0.533,4.538,1.998,1.998,1.998,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T14:05:46.871Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=4; campaignType=scalability; baudRate=115200",message_loss_detected,A partir de 4 ms foram detectadas perdas de mensagens.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep3_2026-05-30T14-09-49-901Z_scalability_campaign-summary.csv,exp-2026-05-30T14-06-47-781Z,webserial,webserial,serial,2026-05-30T14:06:47.781Z,2026-05-30T14:07:47.781Z,3,60,20000,16812,3188,0,84.06,280.2,8.341,2.804,18.228,0.567,9.132,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T14:06:47.781Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=3; campaignType=scalability; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 3 ms o throughput caiu abaixo de 95%. | A partir de 3 ms foram detectadas perdas de mensagens. | A partir de 3 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms. | A partir de 3 ms o p95 de latencia estimada dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep3_2026-05-30T14-09-49-901Z_scalability_campaign-summary.csv,exp-2026-05-30T14-07-48-691Z,webserial,webserial,serial,2026-05-30T14:07:48.691Z,2026-05-30T14:08:48.692Z,2,60,30000,16813,13187,0,56.043,280.212,8.358,2.816,24.02,0.645,9.16,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T14:07:48.691Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=2; campaignType=scalability; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 2 ms o throughput caiu abaixo de 95%. | A partir de 2 ms foram detectadas perdas de mensagens. | A partir de 2 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms. | A partir de 2 ms o p95 de latencia estimada dobrou em relacao ao baseline de 100 ms.
escalabilidade-2026-05\webserial_webserial_serial_1ms_rep3_2026-05-30T14-09-49-901Z_scalability_campaign-summary.csv,exp-2026-05-30T14-08-49-608Z,webserial,webserial,serial,2026-05-30T14:08:49.608Z,2026-05-30T14:09:49.609Z,1,60,60000,16813,43187,0,28.022,280.212,8.331,2.748,19.764,0.593,9.132,1.948,1.948,1.948,0,1.0.0,3,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-30T14:08:49.608Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=1; campaignType=scalability; baudRate=115200",throughput_below_95 | message_loss_detected | latency_average_doubled | latency_p95_doubled,A partir de 1 ms o throughput caiu abaixo de 95%. | A partir de 1 ms foram detectadas perdas de mensagens. | A partir de 1 ms a latencia estimada media dobrou em relacao ao baseline de 100 ms. | A partir de 1 ms o p95 de latencia estimada dobrou em relacao ao baseline de 100 ms.
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep1_2026-05-31T06-49-14-958Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-44-11-133Z,webserial,webserial,serial,2026-05-31T06:44:11.133Z,2026-05-31T06:45:11.133Z,100,60,600,600,0,0,100,10,3.664,2.444,5.624,0.591,4.484,1.648,1.648,1.648,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:44:11.133Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=100; campaignType=scalability-clients; baudRate=115200",,
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep1_2026-05-31T06-49-14-958Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-45-12-051Z,webserial,webserial,serial,2026-05-31T06:45:12.051Z,2026-05-31T06:46:12.052Z,50,60,1200,1200,0,0,100,20,3.547,2.478,5.262,0.592,4.438,1.898,1.898,1.898,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:45:12.052Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=50; campaignType=scalability-clients; baudRate=115200",,
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep1_2026-05-31T06-49-14-958Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-46-12-968Z,webserial,webserial,serial,2026-05-31T06:46:12.968Z,2026-05-31T06:47:12.969Z,20,60,3000,3000,0,0,100,49.999,3.608,2.584,5.74,0.524,4.4,1.948,1.948,1.948,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:46:12.969Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=20; campaignType=scalability-clients; baudRate=115200",,
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep1_2026-05-31T06-49-14-958Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-47-13-879Z,webserial,webserial,serial,2026-05-31T06:47:13.879Z,2026-05-31T06:48:13.883Z,10,60,6000,5999,1,0,99.983,99.977,3.6,2.588,5.536,0.551,4.512,1.948,1.948,1.948,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:47:13.879Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=10; campaignType=scalability-clients; baudRate=115200",message_loss_detected,A partir de 10 ms foram detectadas perdas de mensagens.
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep1_2026-05-31T06-49-14-958Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-48-14-789Z,webserial,webserial,serial,2026-05-31T06:48:14.789Z,2026-05-31T06:49:14.789Z,5,60,12000,11995,5,0,99.958,199.917,3.683,2.628,6.844,0.53,4.504,1.948,1.948,1.948,0,1.0.0,1,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:48:14.789Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=5; campaignType=scalability-clients; baudRate=115200",message_loss_detected,A partir de 5 ms foram detectadas perdas de mensagens.
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep2_2026-05-31T06-54-24-897Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-49-21-072Z,webserial,webserial,serial,2026-05-31T06:49:21.072Z,2026-05-31T06:50:21.072Z,100,60,600,599,1,0,99.833,9.983,3.613,2.396,4.644,0.581,4.452,1.648,1.648,1.648,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:49:21.072Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=100; campaignType=scalability-clients; baudRate=115200",message_loss_detected,A partir de 100 ms foram detectadas perdas de mensagens.
escalabilidade-clientes-2026-05\webserial_webserial_serial_5ms_rep2_2026-05-31T06-54-24-897Z_scalability-clients_campaign-summary.csv,exp-2026-05-31T06-50-21-984Z,webserial,webserial,serial,2026-05-31T06:50:21.984Z,2026-05-31T06:51:21.987Z,50,60,1200,1200,0,0,100,19.999,3.594,2.532,5.132,0.596,4.5,1.848,1.848,1.848,0,1.0.0,2,"browser=Mozilla/5.0 (Windows NT 10.0, Win64, x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36; platform=Win32; language=pt-BR; applicationVersion=1.0.0; capturedAt=2026-05-31T06:50:21.984Z; architecture=webserial; communicationMode=webserial; source=serial; intervalMs=50; campaignType=scalability-clients; baudRate=115200",,
